CIFAR-100 already downloaded.
CIFAR-100 Dataset Loaded!
Train X: (45000, 3, 32, 32), Fine Y: (45000,), Coarse Y: (45000,)
Val   X: (5000, 3, 32, 32), Fine Y: (5000,), Coarse Y: (5000,)
Test  X: (10000, 3, 32, 32), Fine Y: (10000,), Coarse Y: (10000,)
===========================================================================
Layer (type)                       Output Shape                Param #
===========================================================================
 1. Conv1                           (1, 16, 32, 32)                 448
 2. Block[1-1]_Conv1                (1, 16, 32, 32)               2,320
 3. Block[1-1]_Conv2                (1, 16, 32, 32)               2,320
 4. Block[1-2]_Conv1                (1, 16, 32, 32)               2,320
 5. Block[1-2]_Conv2                (1, 16, 32, 32)               2,320
 6. Block[1-3]_Conv1                (1, 16, 32, 32)               2,320
 7. Block[1-3]_Conv2                (1, 16, 32, 32)               2,320
 8. Block[2-1]_Conv1                (1, 32, 16, 16)               4,640
 9. Block[2-1]_Conv2                (1, 32, 16, 16)               9,248
    └─ Shortcut[2-1]                (1, 32, 16, 16)                 544
10. Block[2-2]_Conv1                (1, 32, 16, 16)               9,248
11. Block[2-2]_Conv2                (1, 32, 16, 16)               9,248
12. Block[2-3]_Conv1                (1, 32, 16, 16)               9,248
13. Block[2-3]_Conv2                (1, 32, 16, 16)               9,248
14. Block[3-1]_Conv1                (1, 64, 8, 8)                18,496
15. Block[3-1]_Conv2                (1, 64, 8, 8)                36,928
    └─ Shortcut[3-1]                (1, 64, 8, 8)                 2,112
16. Block[3-2]_Conv1                (1, 64, 8, 8)                36,928
17. Block[3-2]_Conv2                (1, 64, 8, 8)                36,928
18. Block[3-3]_Conv1                (1, 64, 8, 8)                36,928
19. Block[3-3]_Conv2                (1, 64, 8, 8)                36,928
    GlobalAvgPool                   (1, 64)                           0
  Iter 1270/1406: Loss 3.7195
  Iter 1280/1406: Loss 3.9973
  Iter 1290/1406: Loss 3.9924
  Iter 1300/1406: Loss 4.1552
  Iter 1310/1406: Loss 3.7668
  Iter 1320/1406: Loss 3.7375
  Iter 1330/1406: Loss 3.9387
  Iter 1340/1406: Loss 4.4559
  Iter 1350/1406: Loss 3.9270
  Iter 1360/1406: Loss 3.5754
  Iter 1370/1406: Loss 4.4303
  Iter 1380/1406: Loss 3.7497
  Iter 1390/1406: Loss 3.7899
  Iter 1400/1406: Loss 3.5510
Train acc: 0.1230, Test acc: 0.1044 (Time: 3043.96s)

[Epoch 10]
  Iter   0/1406: Loss 3.9627
  Iter  10/1406: Loss 3.9713
  Iter  20/1406: Loss 3.7591
  Iter  30/1406: Loss 3.6541
  Iter  40/1406: Loss 4.0266
  Iter  50/1406: Loss 4.0997
  Iter  60/1406: Loss 3.7574
  Iter  70/1406: Loss 4.2198
  Iter  80/1406: Loss 4.1161
  Iter  90/1406: Loss 4.0228
  Iter 100/1406: Loss 4.0600
  Iter 110/1406: Loss 4.0311
  Iter 120/1406: Loss 4.2516
  Iter 130/1406: Loss 3.8739
  Iter 140/1406: Loss 3.9637
  Iter 150/1406: Loss 3.9530
  Iter 160/1406: Loss 4.1138
  Iter 170/1406: Loss 3.9658
  Iter 180/1406: Loss 4.0088
  Iter 190/1406: Loss 3.9570
  Iter 200/1406: Loss 3.8111
  Iter 210/1406: Loss 4.0843
  Iter 220/1406: Loss 3.7618
  Iter 230/1406: Loss 4.3785
  Iter 240/1406: Loss 4.3134
  Iter 250/1406: Loss 3.8332
  Iter 260/1406: Loss 4.2414
  Iter 270/1406: Loss 4.0155
  Iter 280/1406: Loss 3.8015
  Iter 290/1406: Loss 4.0916
  Iter 300/1406: Loss 4.1052
  Iter 310/1406: Loss 4.0776
  Iter 320/1406: Loss 3.6344
  Iter 330/1406: Loss 3.7440
  Iter 340/1406: Loss 4.0358
  Iter 350/1406: Loss 3.9901
  Iter 360/1406: Loss 3.8610
  Iter 370/1406: Loss 3.9690
  Iter 380/1406: Loss 4.3236
  Iter 390/1406: Loss 4.0054
  Iter 400/1406: Loss 3.6606
  Iter 410/1406: Loss 3.7741
  Iter 420/1406: Loss 3.9728
  Iter 430/1406: Loss 3.7553
  Iter 440/1406: Loss 4.2363
  Iter 450/1406: Loss 4.1739
  Iter 460/1406: Loss 3.8339
  Iter 470/1406: Loss 3.9232
  Iter 480/1406: Loss 3.8710
  Iter 490/1406: Loss 3.8599
  Iter 500/1406: Loss 4.2047
  Iter 510/1406: Loss 3.9339
  Iter 520/1406: Loss 4.0393
  Iter 530/1406: Loss 4.2930
  Iter 540/1406: Loss 3.8131
  Iter 550/1406: Loss 3.8222
  Iter 560/1406: Loss 3.8809
  Iter 570/1406: Loss 3.9350
  Iter 580/1406: Loss 3.7276
  Iter 590/1406: Loss 3.6204
  Iter 600/1406: Loss 4.2322
  Iter 610/1406: Loss 3.6407
  Iter 620/1406: Loss 3.9081
  Iter 630/1406: Loss 3.9949
  Iter 640/1406: Loss 3.8591
  Iter 650/1406: Loss 3.5786
  Iter 660/1406: Loss 3.6992
  Iter 670/1406: Loss 3.7472
  Iter 680/1406: Loss 4.0991
  Iter 690/1406: Loss 3.8876
  Iter 700/1406: Loss 3.6404
  Iter 710/1406: Loss 3.6846
  Iter 720/1406: Loss 3.8945
  Iter 730/1406: Loss 3.9128
  Iter 740/1406: Loss 4.2163
  Iter 750/1406: Loss 3.9943
  Iter 760/1406: Loss 4.0484
  Iter 770/1406: Loss 3.9186
  Iter 780/1406: Loss 4.1231
  Iter 790/1406: Loss 3.9231
  Iter 800/1406: Loss 3.6733
  Iter 810/1406: Loss 4.0582
  Iter 820/1406: Loss 3.8971
  Iter 830/1406: Loss 3.7421
  Iter 840/1406: Loss 3.8013
  Iter 850/1406: Loss 3.7070
  Iter 860/1406: Loss 3.8646
  Iter 870/1406: Loss 4.0229
  Iter 880/1406: Loss 3.9846
  Iter 890/1406: Loss 3.9688
  Iter 900/1406: Loss 3.9838
  Iter 910/1406: Loss 4.0476
  Iter 920/1406: Loss 3.9722
  Iter 930/1406: Loss 3.8863
  Iter 940/1406: Loss 3.7964
  Iter 950/1406: Loss 3.5970
  Iter 960/1406: Loss 3.8990
  Iter 970/1406: Loss 3.9722
  Iter 980/1406: Loss 4.0933
  Iter 990/1406: Loss 4.1049
  Iter 1000/1406: Loss 3.6402
  Iter 1010/1406: Loss 3.7144
  Iter 1020/1406: Loss 3.5885
  Iter 1030/1406: Loss 3.9415
  Iter 1040/1406: Loss 3.8391
  Iter 1050/1406: Loss 4.1691
  Iter 1060/1406: Loss 3.4999
  Iter 1070/1406: Loss 4.0252
  Iter 1080/1406: Loss 3.7886
  Iter 1090/1406: Loss 3.8304
  Iter 1100/1406: Loss 3.8500
  Iter 1110/1406: Loss 3.9924
  Iter 1120/1406: Loss 3.8530
  Iter 1130/1406: Loss 4.2470
  Iter 1140/1406: Loss 3.6358
  Iter 1150/1406: Loss 3.9592
  Iter 1160/1406: Loss 4.0557
  Iter 1170/1406: Loss 4.0914
  Iter 1180/1406: Loss 3.9888
  Iter 1190/1406: Loss 3.7177
  Iter 1200/1406: Loss 4.0010
  Iter 1210/1406: Loss 3.8764
  Iter 1220/1406: Loss 3.9654
  Iter 1230/1406: Loss 3.7714
  Iter 1240/1406: Loss 3.8277
  Iter 1250/1406: Loss 3.7607
  Iter 1260/1406: Loss 3.8668
  Iter 1270/1406: Loss 3.6553
  Iter 1280/1406: Loss 3.9710
  Iter 1290/1406: Loss 4.0760
  Iter 1300/1406: Loss 4.2226
  Iter 1310/1406: Loss 3.8833
  Iter 1320/1406: Loss 3.8075
  Iter 1330/1406: Loss 3.9170
  Iter 1340/1406: Loss 4.0863
  Iter 1350/1406: Loss 3.7492
  Iter 1360/1406: Loss 3.6777
  Iter 1370/1406: Loss 3.9050
  Iter 1380/1406: Loss 3.8660
  Iter 1390/1406: Loss 3.9327
  Iter 1400/1406: Loss 3.5359
Train acc: 0.1360, Test acc: 0.1118 (Time: 3858.94s)

>>> Saved model to ResNet-20_lr0.0005_bs32_sgd_epoch_10.pkl

 Training ResNet-20_lr0.0005_bs32_adam
[Epoch 1]
  Iter   0/1406: Loss 5.2667
  Iter  10/1406: Loss 5.3246
  Iter  20/1406: Loss 5.0668
  Iter  30/1406: Loss 5.0963
  Iter  40/1406: Loss 4.8584
  Iter  50/1406: Loss 4.7749
  Iter  60/1406: Loss 4.6970
  Iter  70/1406: Loss 4.5044
  Iter  80/1406: Loss 4.7219
  Iter  90/1406: Loss 4.7565
  Iter 100/1406: Loss 4.4908
  Iter 110/1406: Loss 4.4545
  Iter 120/1406: Loss 4.6832
  Iter 130/1406: Loss 4.5070
  Iter 140/1406: Loss 4.5168
  Iter 150/1406: Loss 4.5884
  Iter 160/1406: Loss 4.2988
  Iter 170/1406: Loss 4.3296
  Iter 180/1406: Loss 4.5937
  Iter 190/1406: Loss 4.2865
  Iter 200/1406: Loss 4.2488
  Iter 210/1406: Loss 4.2049
  Iter 220/1406: Loss 4.1556
  Iter 230/1406: Loss 4.3433
  Iter 240/1406: Loss 4.3928
  Iter 250/1406: Loss 4.2835
  Iter 260/1406: Loss 4.3366
  Iter 270/1406: Loss 4.2051
  Iter 280/1406: Loss 4.2247
  Iter 290/1406: Loss 4.2882
  Iter 300/1406: Loss 4.0105
  Iter 310/1406: Loss 4.3908
  Iter 320/1406: Loss 4.1667
  Iter 330/1406: Loss 4.3186
  Iter 340/1406: Loss 4.1677
  Iter 350/1406: Loss 4.2332
  Iter 360/1406: Loss 4.3542
  Iter 370/1406: Loss 3.9055
  Iter 380/1406: Loss 4.2913
  Iter 390/1406: Loss 4.2131
  Iter 400/1406: Loss 4.2284
  Iter 410/1406: Loss 4.2375
  Iter 420/1406: Loss 4.0185
  Iter 430/1406: Loss 4.1739
  Iter 440/1406: Loss 4.2126
  Iter 450/1406: Loss 4.3206
  Iter 460/1406: Loss 4.0847
  Iter 470/1406: Loss 4.1476
  Iter 480/1406: Loss 3.9903
  Iter 490/1406: Loss 3.9712
  Iter 500/1406: Loss 3.8620
  Iter 510/1406: Loss 4.2461
  Iter 520/1406: Loss 3.8528
  Iter 530/1406: Loss 4.2323
  Iter 540/1406: Loss 3.9061
  Iter 550/1406: Loss 3.9730
  Iter 560/1406: Loss 4.0616
  Iter 570/1406: Loss 4.0699
  Iter 580/1406: Loss 3.9344
  Iter 590/1406: Loss 3.9725
  Iter 600/1406: Loss 3.8781
  Iter 610/1406: Loss 4.0336
  Iter 620/1406: Loss 3.9380
  Iter 630/1406: Loss 4.2891
  Iter 640/1406: Loss 4.1654
  Iter 650/1406: Loss 3.7953
  Iter 660/1406: Loss 3.7968
  Iter 670/1406: Loss 3.7432
  Iter 680/1406: Loss 3.9049
  Iter 690/1406: Loss 3.6549
  Iter 700/1406: Loss 4.0241
  Iter 710/1406: Loss 3.9983
  Iter 720/1406: Loss 3.8031
  Iter 730/1406: Loss 3.8891
  Iter 740/1406: Loss 3.8707
  Iter 750/1406: Loss 3.9351
  Iter 760/1406: Loss 3.9762
  Iter 770/1406: Loss 3.9694
  Iter 780/1406: Loss 4.0074
  Iter 790/1406: Loss 3.9684
  Iter 800/1406: Loss 3.8393
  Iter 810/1406: Loss 4.0343
  Iter 820/1406: Loss 4.1248
  Iter 830/1406: Loss 4.2424
  Iter 840/1406: Loss 4.2524
  Iter 850/1406: Loss 3.6600
  Iter 860/1406: Loss 3.7346
  Iter 870/1406: Loss 3.7526
  Iter 880/1406: Loss 3.6216
  Iter 890/1406: Loss 3.7270
  Iter 900/1406: Loss 4.2124
  Iter 910/1406: Loss 3.9141
  Iter 920/1406: Loss 3.9981
  Iter 930/1406: Loss 3.5372
  Iter 940/1406: Loss 3.6171
  Iter 950/1406: Loss 3.7920
  Iter 960/1406: Loss 3.9078
  Iter 970/1406: Loss 3.7807
  Iter 980/1406: Loss 3.8512
  Iter 990/1406: Loss 3.9154
  Iter 1000/1406: Loss 3.8116
  Iter 1010/1406: Loss 3.7960
  Iter 1020/1406: Loss 3.5432
  Iter 1030/1406: Loss 3.7624
  Iter 1040/1406: Loss 3.8621
  Iter 1050/1406: Loss 3.4238
  Iter 1060/1406: Loss 3.9194
  Iter 1070/1406: Loss 3.5800
  Iter 1080/1406: Loss 3.7274
  Iter 1090/1406: Loss 4.0863
  Iter 1100/1406: Loss 3.7262
  Iter 1110/1406: Loss 3.7906
  Iter 1120/1406: Loss 3.8186
  Iter 1130/1406: Loss 3.8660
  Iter 1140/1406: Loss 3.4637
  Iter 1150/1406: Loss 3.9056
  Iter 1160/1406: Loss 3.8665
  Iter 1170/1406: Loss 3.7517
  Iter 1180/1406: Loss 3.7070
  Iter 1190/1406: Loss 3.7238
  Iter 1200/1406: Loss 3.7010
  Iter 1210/1406: Loss 3.5360
  Iter 1220/1406: Loss 3.8575
  Iter 1230/1406: Loss 3.6259
  Iter 1240/1406: Loss 3.7857
  Iter 1250/1406: Loss 3.5547
  Iter 1260/1406: Loss 3.7941
  Iter 1270/1406: Loss 3.7330
  Iter 1280/1406: Loss 3.8272
  Iter 1290/1406: Loss 3.4412
  Iter 1300/1406: Loss 3.8156
  Iter 1310/1406: Loss 3.9919
  Iter 1320/1406: Loss 3.3686
  Iter 1330/1406: Loss 3.3553
  Iter 1340/1406: Loss 3.4974
  Iter 1350/1406: Loss 3.6434
  Iter 1360/1406: Loss 3.5939
  Iter 1370/1406: Loss 3.6457
  Iter 1380/1406: Loss 3.3623
  Iter 1390/1406: Loss 3.8169
  Iter 1400/1406: Loss 3.6656
Train acc: 0.1490, Test acc: 0.1376 (Time: 1871.96s)

[Epoch 2]
  Iter   0/1406: Loss 3.4223
  Iter  10/1406: Loss 3.4974
  Iter  20/1406: Loss 3.6649
  Iter  30/1406: Loss 3.5655
  Iter  40/1406: Loss 3.3297
  Iter  50/1406: Loss 3.6251
  Iter  60/1406: Loss 3.6231
  Iter  70/1406: Loss 3.3763
  Iter  80/1406: Loss 3.4222
  Iter  90/1406: Loss 3.7526
  Iter 100/1406: Loss 3.7612
  Iter 110/1406: Loss 3.6075
  Iter 120/1406: Loss 3.3780
  Iter 130/1406: Loss 3.3057
  Iter 140/1406: Loss 3.9590
  Iter 150/1406: Loss 3.5010
  Iter 160/1406: Loss 3.5398
  Iter 170/1406: Loss 3.6268
  Iter 180/1406: Loss 3.5586
  Iter 190/1406: Loss 3.5351
  Iter 200/1406: Loss 3.3725
  Iter 210/1406: Loss 3.1587
  Iter 220/1406: Loss 3.2882
  Iter 230/1406: Loss 3.3672
  Iter 240/1406: Loss 3.5753
  Iter 250/1406: Loss 3.8955
  Iter 260/1406: Loss 3.8573
  Iter 270/1406: Loss 4.0218
  Iter 280/1406: Loss 3.8916
  Iter 290/1406: Loss 3.6650
  Iter 300/1406: Loss 3.7462
  Iter 310/1406: Loss 3.6002
  Iter 320/1406: Loss 3.4593
  Iter 330/1406: Loss 3.5062
  Iter 340/1406: Loss 3.6677
  Iter 350/1406: Loss 3.1804
  Iter 360/1406: Loss 3.7487
  Iter 370/1406: Loss 3.5241
  Iter 380/1406: Loss 3.4924
  Iter 390/1406: Loss 3.1840
  Iter 400/1406: Loss 3.4451
  Iter 410/1406: Loss 3.7171
  Iter 420/1406: Loss 3.5641
  Iter 430/1406: Loss 3.7673
  Iter 440/1406: Loss 3.2881
  Iter 450/1406: Loss 3.5923
  Iter 460/1406: Loss 3.2599
  Iter 470/1406: Loss 3.6717
  Iter 480/1406: Loss 3.6044
  Iter 490/1406: Loss 3.5065
  Iter 500/1406: Loss 3.4614
  Iter 510/1406: Loss 3.4184
  Iter 520/1406: Loss 3.5681
  Iter 530/1406: Loss 3.3068
  Iter 540/1406: Loss 3.1884
  Iter 550/1406: Loss 3.3456
  Iter 560/1406: Loss 3.3502
  Iter 570/1406: Loss 3.7362
  Iter 580/1406: Loss 3.4496
  Iter 590/1406: Loss 3.7193
  Iter 600/1406: Loss 3.8575
  Iter 610/1406: Loss 3.8216
  Iter 620/1406: Loss 3.2708
  Iter 630/1406: Loss 3.6073
  Iter 640/1406: Loss 3.4255
  Iter 650/1406: Loss 3.7575
  Iter 660/1406: Loss 3.6098
  Iter 670/1406: Loss 3.2719
  Iter 680/1406: Loss 3.4991
  Iter 690/1406: Loss 3.4235
  Iter 700/1406: Loss 3.0567
  Iter 710/1406: Loss 3.5665
  Iter 720/1406: Loss 3.1976
  Iter 730/1406: Loss 3.4969
  Iter 740/1406: Loss 3.4420
  Iter 750/1406: Loss 2.9551
  Iter 760/1406: Loss 3.3877
  Iter 770/1406: Loss 3.8296
  Iter 780/1406: Loss 3.3048
  Iter 790/1406: Loss 3.3465
  Iter 800/1406: Loss 3.2805
  Iter 810/1406: Loss 3.4310
  Iter 820/1406: Loss 3.2676
  Iter 830/1406: Loss 3.3668
  Iter 840/1406: Loss 3.0734
  Iter 850/1406: Loss 3.8332
  Iter 860/1406: Loss 3.5933
  Iter 870/1406: Loss 3.5625
  Iter 880/1406: Loss 3.1860
  Iter 890/1406: Loss 3.2251
  Iter 900/1406: Loss 3.3405
  Iter 910/1406: Loss 3.6174
  Iter 920/1406: Loss 3.4342
  Iter 930/1406: Loss 3.5405
  Iter 940/1406: Loss 3.8151
  Iter 950/1406: Loss 3.4980
  Iter 960/1406: Loss 3.4937
  Iter 970/1406: Loss 3.6147
  Iter 980/1406: Loss 3.1434
  Iter 990/1406: Loss 3.3582
  Iter 1000/1406: Loss 3.6847
  Iter 1010/1406: Loss 3.3004
  Iter 1020/1406: Loss 3.5394
  Iter 1030/1406: Loss 3.6475
  Iter 1040/1406: Loss 3.5202
  Iter 1050/1406: Loss 3.3350
  Iter 1060/1406: Loss 3.2019
  Iter 1070/1406: Loss 3.4990
  Iter 1080/1406: Loss 3.5355
  Iter 1090/1406: Loss 3.1220
  Iter 1100/1406: Loss 2.9608
  Iter 1110/1406: Loss 3.1452
  Iter 1120/1406: Loss 3.4461
  Iter 1130/1406: Loss 3.4287
  Iter 1140/1406: Loss 3.5199
  Iter 1150/1406: Loss 3.5259
  Iter 1160/1406: Loss 3.0762
  Iter 1170/1406: Loss 3.5153
  Iter 1180/1406: Loss 3.3389
  Iter 1190/1406: Loss 3.4514
  Iter 1200/1406: Loss 3.4459
  Iter 1210/1406: Loss 3.2030
  Iter 1220/1406: Loss 2.8065
  Iter 1230/1406: Loss 3.3248
  Iter 1240/1406: Loss 3.0890
  Iter 1250/1406: Loss 3.4042
  Iter 1260/1406: Loss 3.3038
  Iter 1270/1406: Loss 3.4409
  Iter 1280/1406: Loss 3.4101
  Iter 1290/1406: Loss 3.4412
  Iter 1300/1406: Loss 3.1687
  Iter 1310/1406: Loss 2.9325
  Iter 1320/1406: Loss 2.8798
  Iter 1330/1406: Loss 3.2717
  Iter 1340/1406: Loss 3.2044
  Iter 1350/1406: Loss 3.7698
  Iter 1360/1406: Loss 2.8806
  Iter 1370/1406: Loss 3.5088
  Iter 1380/1406: Loss 3.2328
  Iter 1390/1406: Loss 3.1765
  Iter 1400/1406: Loss 3.6629
Train acc: 0.2110, Test acc: 0.1932 (Time: 2027.89s)

[Epoch 3]
  Iter   0/1406: Loss 3.3683
  Iter  10/1406: Loss 3.0509
  Iter  20/1406: Loss 3.1665
  Iter  30/1406: Loss 3.7118
  Iter  40/1406: Loss 3.0199
  Iter  50/1406: Loss 3.1189
  Iter  60/1406: Loss 3.4994
  Iter  70/1406: Loss 3.1850
  Iter  80/1406: Loss 3.3467
  Iter  90/1406: Loss 3.5115
  Iter 100/1406: Loss 2.8286
  Iter 110/1406: Loss 3.6229
  Iter 120/1406: Loss 3.9048
  Iter 130/1406: Loss 3.3371
  Iter 140/1406: Loss 3.2219
  Iter 150/1406: Loss 2.8213
  Iter 160/1406: Loss 3.4652
  Iter 170/1406: Loss 3.0089
  Iter 180/1406: Loss 3.2505
  Iter 190/1406: Loss 3.2087
  Iter 200/1406: Loss 3.3964
  Iter 210/1406: Loss 3.7409
  Iter 220/1406: Loss 3.0789
  Iter 230/1406: Loss 3.1445
  Iter 240/1406: Loss 3.2654
  Iter 250/1406: Loss 3.3836
  Iter 260/1406: Loss 3.5776
  Iter 270/1406: Loss 3.3573
  Iter 280/1406: Loss 3.2751
  Iter 290/1406: Loss 3.2205
  Iter 300/1406: Loss 3.1907
  Iter 310/1406: Loss 3.2671
  Iter 320/1406: Loss 3.1385
  Iter 330/1406: Loss 3.5922
  Iter 340/1406: Loss 3.0608
  Iter 350/1406: Loss 3.1958
  Iter 360/1406: Loss 3.3695
  Iter 370/1406: Loss 2.9025
  Iter 380/1406: Loss 3.3071
  Iter 390/1406: Loss 3.2431
  Iter 400/1406: Loss 3.4851
  Iter 410/1406: Loss 3.3665
  Iter 420/1406: Loss 3.0961
  Iter 430/1406: Loss 3.4743
  Iter 440/1406: Loss 3.2148
  Iter 450/1406: Loss 3.1688
  Iter 460/1406: Loss 2.8425
  Iter 470/1406: Loss 3.4170
  Iter 480/1406: Loss 3.0677
  Iter 490/1406: Loss 3.3587
  Iter 500/1406: Loss 2.9831
  Iter 510/1406: Loss 3.0332
  Iter 520/1406: Loss 2.9670
  Iter 530/1406: Loss 3.1086
  Iter 540/1406: Loss 3.0961
  Iter 550/1406: Loss 3.3751
  Iter 560/1406: Loss 3.3399
  Iter 570/1406: Loss 3.0034
  Iter 580/1406: Loss 2.9256
  Iter 590/1406: Loss 3.5804
  Iter 600/1406: Loss 3.1034
  Iter 610/1406: Loss 3.4345
  Iter 620/1406: Loss 3.0912
  Iter 630/1406: Loss 3.0971
  Iter 640/1406: Loss 3.2108
  Iter 650/1406: Loss 3.1192
  Iter 660/1406: Loss 3.7734
  Iter 670/1406: Loss 2.9314
  Iter 680/1406: Loss 2.8831
  Iter 690/1406: Loss 3.1830
  Iter 700/1406: Loss 3.2374
  Iter 710/1406: Loss 2.7637
  Iter 720/1406: Loss 2.9043
  Iter 730/1406: Loss 3.5180
  Iter 740/1406: Loss 3.3036
  Iter 750/1406: Loss 2.6199
  Iter 760/1406: Loss 3.3294
  Iter 770/1406: Loss 3.6343
  Iter 780/1406: Loss 2.9055
  Iter 790/1406: Loss 3.1634
  Iter 800/1406: Loss 3.5630
  Iter 810/1406: Loss 3.1278
  Iter 820/1406: Loss 3.1844
  Iter 830/1406: Loss 3.1923
  Iter 840/1406: Loss 3.3141
  Iter 850/1406: Loss 3.2310
  Iter 860/1406: Loss 2.9779
  Iter 870/1406: Loss 3.5291
  Iter 880/1406: Loss 2.9256
  Iter 890/1406: Loss 3.6760
  Iter 900/1406: Loss 3.0618
  Iter 910/1406: Loss 3.2099
  Iter 920/1406: Loss 2.8317
  Iter 930/1406: Loss 3.3744
  Iter 940/1406: Loss 2.9150
  Iter 950/1406: Loss 3.3608
  Iter 960/1406: Loss 3.0553
  Iter 970/1406: Loss 2.9953
  Iter 980/1406: Loss 3.3567
  Iter 990/1406: Loss 3.2454
  Iter 1000/1406: Loss 2.6491
  Iter 1010/1406: Loss 3.1885
  Iter 1020/1406: Loss 3.1024
  Iter 1030/1406: Loss 2.9313
  Iter 1040/1406: Loss 3.2240
  Iter 1050/1406: Loss 3.1295
  Iter 1060/1406: Loss 3.0679
  Iter 1070/1406: Loss 3.3227
  Iter 1080/1406: Loss 3.0134
  Iter 1090/1406: Loss 3.8982
  Iter 1100/1406: Loss 3.0424
  Iter 1110/1406: Loss 3.1739
  Iter 1120/1406: Loss 2.6253
  Iter 1130/1406: Loss 2.8304
  Iter 1140/1406: Loss 2.8186
  Iter 1150/1406: Loss 3.4032
  Iter 1160/1406: Loss 2.7761
  Iter 1170/1406: Loss 3.3891
  Iter 1180/1406: Loss 2.6347
  Iter 1190/1406: Loss 2.9172
  Iter 1200/1406: Loss 2.9109
  Iter 1210/1406: Loss 3.1325
  Iter 1220/1406: Loss 3.2096
  Iter 1230/1406: Loss 2.9615
  Iter 1240/1406: Loss 3.4153
  Iter 1250/1406: Loss 2.9655
  Iter 1260/1406: Loss 3.2559
  Iter 1270/1406: Loss 3.0497
  Iter 1280/1406: Loss 3.3837
  Iter 1290/1406: Loss 3.1621
  Iter 1300/1406: Loss 2.8555
  Iter 1310/1406: Loss 3.3995
  Iter 1320/1406: Loss 3.0961
  Iter 1330/1406: Loss 2.7792
  Iter 1340/1406: Loss 2.8201
  Iter 1350/1406: Loss 2.7428
  Iter 1360/1406: Loss 2.9259
  Iter 1370/1406: Loss 2.9649
  Iter 1380/1406: Loss 3.3407
  Iter 1390/1406: Loss 2.9124
  Iter 1400/1406: Loss 2.7264
Train acc: 0.2680, Test acc: 0.2320 (Time: 2531.48s)

[Epoch 4]
  Iter   0/1406: Loss 2.9313
  Iter  10/1406: Loss 3.0302
  Iter  20/1406: Loss 3.2916
  Iter  30/1406: Loss 3.0538
  Iter  40/1406: Loss 3.4025
  Iter  50/1406: Loss 2.9573
  Iter  60/1406: Loss 3.4224
  Iter  70/1406: Loss 2.8171
  Iter  80/1406: Loss 3.0104
  Iter  90/1406: Loss 3.1294
  Iter 100/1406: Loss 2.9831
  Iter 110/1406: Loss 3.0969
  Iter 120/1406: Loss 2.8087
  Iter 130/1406: Loss 2.8678
  Iter 140/1406: Loss 2.6655
  Iter 150/1406: Loss 3.3739
  Iter 160/1406: Loss 2.5138
  Iter 170/1406: Loss 2.7635
  Iter 180/1406: Loss 3.1543
  Iter 190/1406: Loss 2.9692
  Iter 200/1406: Loss 3.4120
  Iter 210/1406: Loss 2.7256
  Iter 220/1406: Loss 3.1391
  Iter 230/1406: Loss 3.3271
  Iter 240/1406: Loss 3.0277
  Iter 250/1406: Loss 3.1395
  Iter 260/1406: Loss 2.7818
  Iter 270/1406: Loss 3.4985
  Iter 280/1406: Loss 3.1989
  Iter 290/1406: Loss 3.1612
  Iter 300/1406: Loss 3.1285
  Iter 310/1406: Loss 3.4297
  Iter 320/1406: Loss 2.9390
  Iter 330/1406: Loss 3.0144
  Iter 340/1406: Loss 2.9456
  Iter 350/1406: Loss 3.7328
  Iter 360/1406: Loss 2.9595
  Iter 370/1406: Loss 3.0418
  Iter 380/1406: Loss 2.9208
  Iter 390/1406: Loss 3.0873
  Iter 400/1406: Loss 3.5742
  Iter 410/1406: Loss 2.7228
  Iter 420/1406: Loss 2.7960
  Iter 430/1406: Loss 2.7791
  Iter 440/1406: Loss 2.8767
  Iter 450/1406: Loss 3.6453
  Iter 460/1406: Loss 3.4991
  Iter 470/1406: Loss 3.5494
  Iter 480/1406: Loss 3.0571
  Iter 490/1406: Loss 2.9704
  Iter 500/1406: Loss 3.5170
  Iter 510/1406: Loss 2.6014
  Iter 520/1406: Loss 2.9268
  Iter 530/1406: Loss 2.8889
  Iter 540/1406: Loss 3.3535
  Iter 550/1406: Loss 3.2040
  Iter 560/1406: Loss 2.9410
  Iter 570/1406: Loss 3.1361
  Iter 580/1406: Loss 3.4167
  Iter 590/1406: Loss 2.9714
  Iter 600/1406: Loss 2.7962
  Iter 610/1406: Loss 2.9681
  Iter 620/1406: Loss 2.6942
  Iter 630/1406: Loss 3.0602
  Iter 640/1406: Loss 3.2523
  Iter 650/1406: Loss 2.9205
  Iter 660/1406: Loss 2.7596
  Iter 670/1406: Loss 3.0241
  Iter 680/1406: Loss 2.6941
  Iter 690/1406: Loss 2.8050
  Iter 700/1406: Loss 3.4194
  Iter 710/1406: Loss 3.3071
  Iter 720/1406: Loss 3.0240
  Iter 730/1406: Loss 3.0418
  Iter 740/1406: Loss 2.8756
  Iter 750/1406: Loss 2.9485
  Iter 760/1406: Loss 3.2192
  Iter 770/1406: Loss 2.5458
  Iter 780/1406: Loss 3.0396
  Iter 790/1406: Loss 3.3256
  Iter 800/1406: Loss 3.0161
  Iter 810/1406: Loss 3.3417
  Iter 820/1406: Loss 2.9388
  Iter 830/1406: Loss 2.7766
  Iter 840/1406: Loss 2.9925
  Iter 850/1406: Loss 2.7928
  Iter 860/1406: Loss 2.8060
